"Product ID",SKU,"Matrix ID","Product Code",Name,Description,"Description HTML","Stock Type","Stock Level","Price (RRP)","Trade Price",Categories,Brand,"Product Range",Material,Size,Height,Length,Width,Weight,Colour,Image,"Created At","Updated At","Image 1","Image 2","Image 3","Image 4","Image 5","Image 6","Image 7","Image 8","Image 9","Image 10"
1318,PROPR0011NIPPLECOVERSBLACK/PIN,3165,PR0011,"PROVOCATIVE PR0011 Nipple Cov Black/Pink-Pearl O/S","Sexy sequined heart shaped nipple covers with pearl drop tassles and pink ribbons for fun play! This item arrives packed in a Provocative box. ","<p>Sexy sequined heart shaped nipple covers with pearl drop tassles and pink ribbons for fun play! This item arrives packed in a Provocative box. </p>","Stock Line",green,7.9900,3.9700,"Provocative,Accessories,Nipple Covers,Accessories ,Nipple Covers,Accessories ,Nipple Covers",Provocative,"Provocative Nipple Covers Black - Pink Pearl",N/A,"One Size",2,14,8,0.0200,Black,"https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0011_pr0020_full.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0011_pr0020_full.jpg","2016-02-12 11:01:37","2017-09-15 16:56:08",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0011_pr0020_full.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0011_pr0020_full.jpg,,,,,,,,
1320,PROPR0013NIPPLECOVERSBLACK,3167,PR0013,"PROVOCATIVE PR0013 Nipple Covers Black","Sexy nipple covers in black with ruffled edges and bows.","<p>Sexy nipple covers in black with ruffled edges and bows.</p>","Stock Line",green,7.9900,3.9100,"Provocative,Accessories,Nipple Covers,Accessories ,Nipple Covers,Accessories ,Nipple Covers",Provocative,"Provocative Nipple Covers Black",N/A,"One Size",2,14,8,0.0200,Black,"https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0013.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0013.jpg","2016-02-12 11:01:38","2017-09-15 16:56:04",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0013.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0013.jpg,,,,,,,,
1321,PROPR0014NIPPLECOVERSBLACKPINK,3168,PR0014,"PROVOCATIVE PR0014 Nipple Covers Black/Pink","Sexy nipple covers in black with ruffled edges and pink bows.","<p>Sexy nipple covers in black with ruffled edges and pink bows.</p>","Stock Line",green,7.9900,3.9100,"Provocative,Accessories,Nipple Covers,Accessories ,Nipple Covers,Accessories ,Nipple Covers",Provocative,"Provocative Nipple Covers Black/Pink",N/A,"One Size",2,14,8,0.0200,Pink,"https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0014.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0014.jpg","2016-02-12 11:01:38","2017-09-15 16:56:04",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0014.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0014.jpg,,,,,,,,
1322,PROPR0015MASKBLACKPINKONESIZE,3169,PR0015,"PROVOCATIVE PR0015 Mask Black & Pink  One Size","Sexy Black lace mask with pink bows.","<p>Sexy Black lace mask with pink bows.</p>","Stock Line",green,5.9900,2.7900,"Provocative,Accessories,Masks,Accessories ,Masks,Accessories ,Masks",Provocative,"Provocative Mask Black/Pink",N/A,"One Size",2,14,8,0.0200,Black/Pink,"https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0015.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0015.jpg","2016-02-12 11:01:38","2017-09-15 16:55:48",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0015.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0015.jpg,,,,,,,,
1323,PROPR0016MASKBLACKONESIZE,3170,PR0016,"PROVOCATIVE PR0016 Mask Black One Size","Sexy Black lace mask with bows.","<p>Sexy Black lace mask with bows.</p>","Stock Line",red,5.9900,2.7900,"Provocative,Accessories,Masks,Accessories ,Masks,Accessories ,Masks",Provocative,"Provocative Mask Black",N/A,"One Size",2,14,8,0.0200,Black,"https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0016.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0016.jpg","2016-02-12 11:01:38","2017-09-15 16:55:27",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0016.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0016.jpg,,,,,,,,
1324,PROPR0017MASKREDONESIZE,11670,PR0017,"Provocative Provocative Red Satin Mask RedOne Siz","Sexy satin mask for fun play! This item arrives packed in a Provocative box. ","<p>Sexy satin mask for fun play! This item arrives packed in a Provocative box. </p>","Stock Line",green,5.9900,2.7900,"Provocative,Accessories,Masks,Accessories ,Masks,Accessories ,Masks",Provocative,"Provocative Red Satin Mask",N/A,"One Size",2,14,8,0.0200,Red,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0018_pr0017_full.jpg,"2016-02-12 11:01:38","2017-09-15 16:55:48",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0018_pr0017_full.jpg,,,,,,,,,
1325,PROPR0018NIPPLECOVERSONESIZE,3172,PR0018,"PROVOCATIVE PR0018 Sequin Pasties Red O/S","Sexy sequinned nipple covers for fun play! This item arrives packed in a Provocative box.","Sexy sequinned nipple covers for fun play! This item arrives packed in a Provocative box.","Stock Line",amber,8.9900,4.2900,"Provocative,Accessories,Nipple Covers,Accessories ,Nipple Covers,Accessories ,Nipple Covers",Provocative,"Provocative Sequin Nipple Covers Red",N/A,"One Size",2,14,8,0.0200,Red,"https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0018_pr0017_full.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0018_pr0017_full.jpg","2016-02-12 11:01:38","2017-09-15 16:55:58",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0018_pr0017_full.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0018_pr0017_full.jpg,,,,,,,,
1326,PROPR0020MASKBLACKONESIZE,3173,PR0020,"Provocative Satin Mask Black BlackOne Size","Sexy satin mask for fun play! This item arrives packed in a Provocative box. ","<p>Sexy satin mask for fun play! This item arrives packed in a Provocative box. </p>","Stock Line",green,5.9900,2.7900,"Provocative,Accessories,Masks,Accessories ,Masks,Accessories ,Masks",Provocative,"Provocative Satin Mask Black",N/A,"One Size",2,14,8,0.0200,Black,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0020_detail.jpg,"2016-02-12 11:01:38","2017-09-15 16:56:12",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0020_detail.jpg,,,,,,,,,
1327,PROPR0021FANTASYDIAMONDNIPPLE,3174,PR0021,"PROVOCATIVE PR0021 Fantasy Diamond Nipple Covers OS","Matching Fantasy Diamond nipple covers with diamante detail which can be worn on their own, or with any of the Fantasy Diamond collection. (Shown in the image with PR4238 Suspender belt which is not included but available to purchase seperately). Item arrives packaged in its own branded box. ","<p>Matching Fantasy Diamond nipple covers with diamante detail which can be worn on their own, or with any of the Fantasy Diamond collection. (Shown in the image with PR4238 Suspender belt which is not included but available to purchase seperately). Item arrives packaged in its own branded box. </p>","Stock Line",green,7.9900,3.9100,"Provocative,Accessories,Nipple Covers,Accessories ,Nipple Covers,Accessories ,Nipple Covers",Provocative,"Provocative Fantasy Diamond Nipple Covers",N/A,"One Size",2,14,8,0.0200,Black,"https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0021.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0021.jpg","2016-02-12 11:01:38","2017-09-15 16:55:58",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0021.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0021.jpg,,,,,,,,
1328,PROPR0024FANTASYDIAMONDGARTER,3175,PR0024,"Provocative Fantasy Diamond Garter BlackOne Size","A pretty black garter made with lace and satin ribbon and diamante droplet detail. This item matched the Fantasy Diamond Collection, but would fabulous with any other items or on its own! Item arrives packaged in its own branded box. ","<p>A pretty black garter made with lace and satin ribbon and diamante droplet detail. This item matched the Fantasy Diamond Collection, but would fabulous with any other items or on its own! Item arrives packaged in its own branded box. </p>","Stock Line",green,8.9900,4.4100,"Provocative,Accessories,Accessories ,Garter,Garters",Provocative,"Provocative Fantasy Diamond Garter","90% Polyamide, 10% Spandex.","One Size",2,14,8,0.0200,Black,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0024.jpg,"2016-02-12 11:01:38","2017-09-15 16:56:08",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0024.jpg,,,,,,,,,
1329,PROPR0030SIMMOIMASKONESIZE,3176,PR0030,"PROVOCATIVE PR0032 Simplement Moi Mask One Size","Sexy Red mask edged in black.","<p>Sexy Red mask edged in black.</p>","Stock Line",green,9.9900,5.1500,"Provocative,Accessories,Masks,Accessories ,Masks,Accessories ,Masks",Provocative,"Provocative Simplement Moi Mask",N/A,"One Size",1,21,15,0.0100,Red/Black,"https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0030.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0030.jpg","2016-02-12 11:01:38","2017-09-15 16:55:27",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0030.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0030.jpg,,,,,,,,
1335,PROPR2710MAGICBEAUTYSETS/M,3182,PR2710,"Provocative Magic Beauty Set BlackS/M","A sexy two piece set in lace. Top and matching thong have decorative pretty bows in Pink polka dot. Item comes packaged in a Provocative branded box. ","<p>A sexy two piece set in lace. Top and matching thong have decorative pretty bows in Pink polka dot. Item comes packaged in a Provocative branded box. </p>",Discontinued,amber,28.9900,13.1300,"Provocative,Lingerie Sets,Bra Sets,Provocative",Provocative,"Provocative Magic Beauty Set","90% Polyamide, 10% Spandex.",S/M,4,21,15,0.0800,Black,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2710.jpg,"2016-02-12 11:01:38","2017-09-15 16:55:11",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2710.jpg,,,,,,,,,
1338,PROPR2840SCENTOFPETALBLACKS/M,3185,PR2840,"PROVOCATIVE PR2840 Scent of Petals Corset Black S/M","A sexy corset with beautiful lace detail and lace up front. Wide satin ribbon suspenders which match the choker (included) along with the thong and gloves which are also included. This Item comes packaged in its own Provocative Box.","<p>A sexy corset with beautiful lace detail and lace up front. Wide satin ribbon suspenders which match the choker (included) along with the thong and gloves which are also included. This Item comes packaged in its own Provocative Box.</p>","Stock Line",green,49.9900,22.8200,"Provocative,Lingerie Sets,Suspender Belts ,Corsets,Corsets,Corsets",Provocative,"Provocative Scent of Petals Corset Black","90% Polyamide, 10% Spandex.",S/M,3,40,18,0.3000,Black,"https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2840_black.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2840_black.jpg","2016-02-12 11:01:38","2017-09-15 16:55:27",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2840_black.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2840_black.jpg,,,,,,,,
1340,PROPR2910DEEPSECRETBODYS/M,3187,PR2910,"Provocative Deep Secrets Body BlackS/M","A provocative and sexy set with satin ribbon bow and rhinestones Item comes packaged in its own Provocative Box. Eye mask and arm ribbon not included. ","<p>A provocative and sexy set with satin ribbon bow and rhinestones Item comes packaged in its own Provocative Box. Eye mask and arm ribbon not included. </p>","Stock Line",green,29.9900,13.6800,"Provocative,Body's,Lingerie Sets",Provocative,"Provocative Deep Secrets Body","90% Polyamide, 10% Spandex.",S/M,2,21,15,0.0900,Black,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2910_black_02.jpg,"2016-02-12 11:01:38","2017-09-15 16:56:08",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2910_black_02.jpg,,,,,,,,,
1341,PROPR2920DEEPSECRETSETS/M,3188,PR2920,"Provocative Deep Secrets Set BlackS/M","A provocative and sexy bra and thong set with satin ribbon bow and rhinestones. Item comes packaged in its own Provocative Box.","<p>A provocative and sexy bra and thong set with satin ribbon bow and rhinestones. Item comes packaged in its own Provocative Box.</p>","Stock Line",green,29.9900,13.6800,"Provocative,Lingerie Sets,Bra Sets",Provocative,"Provocative Deep Secrets Set","90% Polyamide, 10% Spandex.",S/M,2,21,15,0.1200,Black,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2920_black_02.jpg,"2016-02-12 11:01:38","2017-09-15 16:55:48",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2920_black_02.jpg,,,,,,,,,
1342,PROPR2930DEEPSECRETSBODYS/M,3189,PR2930,"PROVOCATIVE PR2930 Deep Secrets Body White S/M","Very daring body designed to flatter the lines of the figure and leave nothing to the imagination! Made with elastic straps and decorated in bows adorned with beautiful rhinestones. Garter included. This item arrives packed in a Provocative box. ","<p>Very daring body designed to flatter the lines of the figure and leave nothing to the imagination! Made with elastic straps and decorated in bows adorned with beautiful rhinestones. Garter included. This item arrives packed in a Provocative box. </p>","Stock Line",amber,29.9900,13.6800,"Provocative,Body's,Lingerie Sets",Provocative,"Provocative Deep Secrets Body White","90% Polyamide, 10% Spandex.",S/M,2,21,15,0.0900,White,"https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2930_white_02.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2930_white_02.jpg","2016-02-12 11:01:38","2017-09-15 16:55:27",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2930_white_02.jpg,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2930_white_02.jpg,,,,,,,,
1343,PROPR2940DEEPSECRETSSETWHITES/,3190,PR2940,"Provocative Deep Secrets Set White WhiteS/M","Very daring bra and open string set designed to flatter the lines of the figure and leave nothing to the imagination! Made with elastic straps and decorated in bows adorned with beautiful rhinestones. Garter included. Gloves not included. This item arrives packed in a Provocative box. ","<p>Very daring bra and open string set designed to flatter the lines of the figure and leave nothing to the imagination! Made with elastic straps and decorated in bows adorned with beautiful rhinestones. Garter included. Gloves not included. This item arrives packed in a Provocative box. </p>","Stock Line",green,29.9900,13.6800,"Provocative,Lingerie Sets,Bra Sets",Provocative,"Provocative Deep Secrets Set White","90% Polyamide, 10% Spandex.",S/M,2,21,15,0.1200,White,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2940_white.jpg,"2016-02-12 11:01:38","2017-09-15 16:55:27",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr2940_white.jpg,,,,,,,,,
1347,PROPR0970WAITRESSTOHAVANAS/M,3194,PR0970,"Provocative Waitress to Havana MultiS/M","Waitress to Havana is a sexy costume and consists of five pieces. The mini dress is made from stretch fabric with filly muslin apron. The red scalf, hat apron, thong and mini dress are included in this saucy but sexy set. Item comes packaged in a Provocative branded box. ","<p>Waitress to Havana is a sexy costume and consists of five pieces. The mini dress is made from stretch fabric with filly muslin apron. The red scalf, hat apron, thong and mini dress are included in this saucy but sexy set. Item comes packaged in a Provocative branded box. </p>",Discontinued,green,27.9900,13.1300,"Provocative,Costumes,Costumes,Provocative",Provocative,"Provocative Waitress to Havana","Scarf, hat, apron and Thong: 100% Polyester. Mini-dress: 90% Polyamide, 10% Spandex.",S/M,4,21,15,0.2500,Multi,https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0970_02jpg.jpg,"2016-02-12 11:01:39","2017-09-15 16:55:27",https://www.alterego-lingerie.com/media/catalog/product/p/r/pr0970_02jpg.jpg,,,,,,,,,
